ip,country_code,region_code,city,zip_code,latitude,longitude,handle,name,last_changed,registration
68.199.49.135,US,NJ,Englishtown,07726,40.2787,-74.3683,NET-68-199-48-0-1,OOL-CPE-SMFRCT-68-199-48-0-21,2017-02-27,2017-02-27
21.75.23.214,US,,,,37.751,-97.822,NET-21-0-0-0-1,DNIC-SNET-021,2009-06-19,1991-07-01
247.151.138.82,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
194.191.149.190,CH,,,,47.1449,8.1551,NET-194-0-0-0-1,RIPE-CBLK2,2009-03-25,1993-07-21
7.241.53.244,US,,,,37.751,-97.822,NET-7-0-0-0-1,DISANET7,2006-04-28,1997-11-24
52.30.38.56,IE,L,Dublin,,53.3389,-6.2595,NET-52-30-0-0-1,AMAZON-DUB,2016-09-27,2016-09-27
111.207.149.46,CN,11,Beijing,,39.9289,116.3883,NET-111-0-0-0-1,APNIC-AP,2010-07-30,2008-11-12
149.121.10.65,US,VA,Reston,20190,38.9599,-77.3428,NET-149-121-0-0-1,EUROTHERM-BLK2,1997-12-04,1997-11-26
236.178.48.174,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
60.100.233.251,JP,,,,35.69,139.69,NET-60-0-0-0-1,APNIC-60,2010-07-30,2003-04-06
113.69.46.244,CN,44,Foshan,,23.0268,113.1315,NET-113-0-0-0-1,APNIC-113,2010-07-30,2008-05-27
97.107.98.131,US,SC,Chester,29706,34.6931,-81.2582,NET-97-107-96-0-1,TRUVISTA,2012-02-24,2008-12-09
100.168.16.19,US,,,,37.751,-97.822,NET-100-128-0-0-1,CORE2,2012-05-24,2012-02-27
169.33.94.118,CH,,,,47.1449,8.1551,NET-169-32-0-0-1,RIPE-ERX-169-32-0-0-1,2004-12-03,1993-11-12
14.112.171.103,CN,44,Guangzhou,,23.1167,113.25,NET-14-0-0-0-1,APNIC-14,2010-07-30,2008-01-22
153.58.80.196,US,GA,Duluth,30096,33.9791,-84.1494,NET-153-51-0-0-1,NCRWIN17,2014-01-08,1991-09-23
84.203.160.82,IE,M,Cork,,51.8986,-8.4958,NET-84-0-0-0-1,84-RIPE,2004-03-16,2003-11-17
83.150.108.98,FI,18,Espoo,02100,60.2167,24.6667,NET-83-0-0-0-1,83-RIPE,2004-03-16,2003-11-17
116.64.160.96,JP,14,,229-0031,35.5531,139.3544,NET-116-0-0-0-1,APNIC-116,2010-07-30,2007-01-17
162.208.167.41,CA,AB,Edmonton,T5H,53.55,-113.5,NET-162-208-128-0-1,IVC-CABLE,2013-04-03,2013-04-03
23.206.217.177,US,MA,Cambridge,02142,42.3626,-71.0843,NET-23-192-0-0-1,AKAMAI,2013-08-09,2013-07-12
174.226.247.215,US,,,,37.751,-97.822,NET-174-192-0-0-1,WIRELESSDATANETWORK,2012-03-02,2008-12-16
158.40.240.181,AU,,,,-33.494,143.2104,NET-158-40-0-0-1,APNIC-ERX-158-40-0-0,2009-10-08,2003-10-15
32.231.197.37,US,,,,37.751,-97.822,NET-32-231-192-0-1,ATGS-060609103339,2015-02-11,2009-06-06
187.91.94.41,BR,RS,Caxias do Sul,,-29.1689,-51.1785,NET-187-0-0-0-1,LACNIC-187,2010-07-21,2007-09-28
38.106.69.211,US,,,,37.751,-97.822,NET-38-0-0-0-1,COGENT-A,2011-05-20,1991-04-16
180.109.201.6,CN,32,Nanjing,,32.0617,118.7778,NET-180-0-0-0-1,APNIC-180,2010-07-30,2009-04-30
12.214.242.176,US,,,,37.751,-97.822,NET-12-214-0-0-1,ATTWORLD-12-214-0-0-16,2013-09-23,2013-09-23
154.203.22.163,ZA,GT,Johannesburg,2000,-26.2309,28.0583,NET-154-0-0-0-0,NET154,2010-11-09,1993-05-01
151.145.245.196,US,MO,St Louis,63118,38.5931,-90.2226,NET-151-145-0-0-1,BUSCH,2012-04-02,1991-06-11
135.52.90.139,US,,,,37.751,-97.822,NET-135-40-0-0-1,ATT-135-40-54-B,2012-04-02,1996-04-30
196.192.103.155,MU,,,,-20.2833,57.55,NET-196-0-0-0-0,NET196,2010-11-09,1993-05-01
186.83.122.126,CO,,,,4.5981,-74.0758,NET-186-0-0-0-1,LACNIC-186,2010-07-21,2007-09-28
217.222.148.78,IT,,,,43.1479,12.1097,NET-217-0-0-0-1,217-RIPE,2009-03-25,2000-06-05
212.65.134.12,TR,,,,41.0214,28.9948,NET-212-0-0-0-1,RIPE-NCC-212,2009-03-25,1997-11-14
45.62.102.239,US,CA,Los Angeles,90014,34.0494,-118.2641,NET-45-62-100-0-1,IT7NET-45-62-100-0-22,2015-02-10,2015-02-10
49.43.24.251,IN,,,,20.0,77.0,NET-49-0-0-0-0,APNIC-49,2010-08-16,2010-08-12
28.247.211.143,US,,,,37.751,-97.822,NET-28-0-0-0-1,DNIC-NET-028,2009-03-23,1996-03-11
54.67.143.94,US,CA,San Jose,95141,37.3388,-121.8914,NET-54-64-0-0-1,AMAZON-2011L,2014-06-20,2014-06-20
193.67.113.12,NL,,,,52.3824,4.8995,NET-193-0-0-0-1,RIPE-CBLK,2009-03-25,1992-08-12
66.195.73.204,US,NY,Saratoga Springs,12866,43.0535,-73.7517,NET-66-195-72-0-1,TWTC-SNE-01,2004-05-27,2004-05-27
138.62.206.189,NO,03,Oslo,0001,59.905,10.7487,NET-138-62-0-0-1,RIPE-ERX-138-61-0-0,2009-06-24,2003-12-11
108.43.227.242,US,CA,Palm Desert,92211,33.7724,-116.3458,NET-108-0-0-0-1,VIS-BLOCK,2016-08-18,2009-06-05
229.157.177.216,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
192.3.173.139,US,NY,Buffalo,14202,42.8864,-78.8781,NET-192-3-173-136-1,CC-192-3-173-136-30,2015-11-26,2015-11-26
68.20.15.113,US,,,,37.751,-97.822,NET-68-20-0-0-1,SBCIS-SIS80,2012-03-02,2002-03-15
201.36.0.241,BR,,,,-22.8305,-43.2192,NET-201-0-0-0-1,LACNIC-201,2010-07-21,2003-04-03
147.14.119.136,SE,,,,59.3247,18.056,NET-147-12-0-0-1,RIPE-ERX-147-12-0-0,2003-10-08,2003-10-08
18.28.61.4,US,MA,Cambridge,02139,42.3646,-71.1028,NET-18-0-0-0-1,MIT,2017-04-18,1994-01-01
250.138.33.119,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
194.32.44.77,GB,,,,51.4964,-0.1224,NET-194-0-0-0-1,RIPE-CBLK2,2009-03-25,1993-07-21
46.239.162.23,PL,KP,Bydgoszcz,85-001,53.1271,18.02,NET-46-0-0-0-0,46-RIPE,2009-09-30,2009-09-29
230.121.62.228,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
184.93.157.21,US,,,,37.751,-97.822,NET-184-88-0-0-1,RRSW,2010-03-31,2010-03-31
30.54.195.229,US,,,,37.751,-97.822,NET-30-0-0-0-1,DNIC-NET-030,2009-06-19,1991-07-01
237.186.103.236,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
8.214.121.248,US,,,,37.751,-97.822,NET-8-0-0-0-1,LVLT-ORG-8-8,2012-02-24,1992-12-01
135.116.177.34,US,,,,37.751,-97.822,NET-135-114-0-0-1,LUCENT-135-114-125-B,2013-01-25,1996-04-30
81.185.15.39,FR,ARA,La Talaudiere,42350,45.4809,4.4317,NET-81-0-0-0-1,81-RIPE,2009-03-25,NA
103.115.107.90,,,,,0.0,0.0,NET-103-0-0-0-1,APNIC-103,2011-02-10,2011-01-09
14.145.141.98,CN,44,Guangzhou,,23.1167,113.25,NET-14-0-0-0-1,APNIC-14,2010-07-30,2008-01-22
157.216.185.73,US,,,,37.751,-97.822,NET-157-216-0-0-1,DNIC-SNET-157-216,2009-04-16,1992-01-30
6.21.167.150,US,AZ,Fort Huachuca,85613,31.5273,-110.3607,NET-6-0-0-0-1,CONUS-YPG-NET,2011-02-24,1994-02-01
15.170.189.76,US,CA,Palo Alto,94304,37.3762,-122.1826,NET-15-104-0-0-1,HPE-15-Z-INTERNET,2017-06-07,1994-07-01
63.54.69.239,US,,,,37.751,-97.822,NET-63-48-0-0-1,VCP,2017-05-30,2017-05-30
132.172.83.202,US,DC,Washington,20585,38.8933,-77.0146,NET-132-172-0-0-1,DOEHQA,2011-05-24,1989-02-28
244.113.90.95,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
66.90.130.45,US,TX,San Marcos,78666,29.8729,-98.014,NET-66-90-128-0-1,GRANDECOM-01,2012-02-24,2001-03-29
232.170.145.50,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
171.219.113.93,CN,51,Chengdu,,30.6667,104.0667,NET-171-0-0-0-0,APNIC-ERX-171,2010-07-30,1993-05-01
76.210.78.41,US,,,,37.751,-97.822,NET-76-210-78-40-1,SBC07621007804029061023213522,2006-10-24,2006-10-24
197.115.73.24,DZ,,,,36.7642,3.1468,NET-197-0-0-0-1,NET197,2010-11-09,2008-10-27
3.202.40.33,US,CT,Fairfield,06828,41.1412,-73.2637,NET-3-0-0-0-1,GE-INTERNET,2008-03-28,1988-02-23
136.252.250.87,US,TX,Houston,77056,29.7489,-95.4678,NET-136-249-0-0-1,SLB-WESTERNGECO-GLOBAL-DP-MARINE-LAND-NET,2012-03-02,1989-05-15
122.189.179.105,CN,42,Wuhan,,30.5801,114.2734,NET-122-0-0-0-1,APNIC-122,2010-07-30,2006-01-06
194.116.70.203,IT,21,Turin,10123,45.05,7.6667,NET-194-0-0-0-1,RIPE-CBLK2,2009-03-25,1993-07-21
25.214.180.97,GB,,,,51.4964,-0.1224,NET-25-0-0-0-1,RIPE-ERX-25,2013-01-14,1985-01-28
245.173.204.0,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
38.243.194.41,US,,,,37.751,-97.822,NET-38-0-0-0-1,COGENT-A,2011-05-20,1991-04-16
114.255.76.17,CN,11,Beijing,,39.9289,116.3883,NET-114-0-0-0-1,APNIC-114,2010-07-30,2007-10-29
220.225.67.36,IN,MH,Pune,411001,18.5333,73.8667,NET-220-0-0-0-1,APNIC6,2010-07-30,NA
4.182.178.0,US,,,,37.751,-97.822,NET-4-0-0-0-1,LVLT-ORG-4-8,2012-02-24,1992-12-01
81.26.111.113,GB,,,,51.4964,-0.1224,NET-81-0-0-0-1,81-RIPE,2009-03-25,NA
62.245.23.156,CH,,,,47.1449,8.1551,NET-62-0-0-0-1,RIPE-C3,2009-03-25,1997-04-25
18.2.109.138,US,MA,Cambridge,02139,42.3646,-71.1028,NET-18-0-0-0-1,MIT,2017-04-18,1994-01-01
138.156.240.124,US,VA,Quantico,22134,38.5359,-77.4219,NET-138-156-0-0-1,USMC-QUANTICO,2006-04-21,1992-04-03
24.38.164.120,US,RI,Bristol,02809,41.6783,-71.2708,NET-24-38-160-0-1,FULLCHANNEL,2017-02-02,2008-01-15
166.149.28.144,US,,,,37.751,-97.822,NET-166-128-0-0-1,NETBLK-CDPD-B,2005-01-07,1993-07-09
232.22.167.159,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
254.45.85.203,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
16.40.225.88,US,CA,Palo Alto,94304,37.3762,-122.1826,NET-16-0-0-0-1,HPE-15,2017-06-07,1989-05-18
16.73.84.52,US,CA,Palo Alto,94304,37.3762,-122.1826,NET-16-0-0-0-1,HPE-15,2017-06-07,1989-05-18
59.83.174.128,CN,11,Beijing,,39.9289,116.3883,NET-59-0-0-0-1,APNIC-59,2010-07-30,2004-05-04
228.7.129.102,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
71.152.101.197,US,,,,37.751,-97.822,NET-71-128-0-0-1,SBCIS-SIS80,2012-03-02,2005-01-11
197.106.145.21,ZA,GT,Johannesburg,2188,-26.2309,28.0583,NET-197-0-0-0-1,NET197,2010-11-09,2008-10-27
8.50.133.237,US,,,,37.751,-97.822,NET-8-0-0-0-1,LVLT-ORG-8-8,2012-02-24,1992-12-01
236.182.32.163,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
60.68.228.234,JP,13,Tokyo,100-0001,35.6427,139.7677,NET-60-0-0-0-1,APNIC-60,2010-07-30,2003-04-06
4.200.252.103,US,,,,37.751,-97.822,NET-4-0-0-0-1,LVLT-ORG-4-8,2012-02-24,1992-12-01
1.205.93.18,CN,52,Guiyang,,26.5833,106.7167,NET-1-0-0-0-1,APNIC-1,2010-07-30,NA
253.239.39.197,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
65.96.123.188,US,NH,Lebanon,03766,43.6361,-72.2413,NET-65-96-0-0-1,CCCH3-19,2016-08-31,2001-01-02
88.140.36.209,FR,NAQ,Coussac-Bonneval,87500,45.512,1.3226,NET-88-0-0-0-1,88-RIPE,2009-05-18,2004-04-01
48.80.237.230,US,NJ,Newark,07102,40.7355,-74.1741,NET-48-0-0-0-1,PRU48,2012-04-02,1990-12-07
98.163.96.93,US,VA,Falls Church,22042,38.864,-77.1922,NET-98-163-64-0-1,NETBLK-NV-RDC-98-163-64-0,2008-02-07,2008-02-07
66.71.48.175,US,PA,University Park,16802,40.8077,-77.8614,NET-66-71-0-0-1,PENNSTATE,2012-02-24,2001-02-05
51.219.220.41,GB,,,,51.4964,-0.1224,NET-51-0-0-0-1,RIPE-ERX-51,2013-01-14,1991-09-16
192.172.176.166,US,,,,37.751,-97.822,NET-192-172-21-0-1,DNIC-SUPERBLK2,2008-01-16,1993-12-06
185.40.158.44,AZ,,,,40.5,47.5,NET-185-0-0-0-1,RIPE-185,2011-02-08,2011-01-04
199.143.27.204,US,CO,Fort Collins,80526,40.524,-105.1396,NET-199-128-0-0-1,USDA-CBLK,2005-10-11,1994-02-08
27.141.133.38,JP,13,Tokyo,100-0001,35.6427,139.7677,NET-27-0-0-0-1,APNIC-27,2010-07-30,NA
141.66.44.239,DE,BW,Eggenstein-Leopoldshafen,76344,49.0953,8.3906,NET-141-0-0-0-0,RIPE-ERX-141,2009-05-18,1993-05-01
57.235.57.53,BE,,,,50.85,4.35,NET-57-0-0-0-1,RIPE-ERX-57,2014-10-14,1993-06-21
233.200.48.33,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
252.220.54.72,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
153.128.153.25,JP,,,,35.69,139.69,NET-153-0-0-0-0,APNIC-ERX-153,2010-07-30,1993-05-01
82.19.56.158,GB,ENG,Leicester,LE3,52.6184,-1.179,NET-82-0-0-0-1,82-RIPE,2004-03-16,2002-11-23
179.122.146.241,BR,,,,-22.8305,-43.2192,NET-179-0-0-0-1,LACNIC-179,2011-02-08,2011-01-04
194.142.168.152,FI,,,,60.1708,24.9375,NET-194-0-0-0-1,RIPE-CBLK2,2009-03-25,1993-07-21
89.236.44.236,SE,M,Helsingborg,250 02,56.05,12.7,NET-89-0-0-0-1,89-RIPE,2009-05-18,2005-06-30
151.105.214.214,FI,18,Vantaa,01200,60.3,24.85,NET-151-105-0-0-1,JAAKKOPOYRY-2,2012-02-24,1991-05-30
205.139.131.238,US,MO,Chesterfield,63017,38.65,-90.5334,NET-205-139-131-0-1,SAVV-S617798-0,2014-03-07,2014-03-07
222.157.34.192,TW,TXG,Taichung,,24.1433,120.6814,NET-222-0-0-0-1,APNIC8,2010-07-30,2003-02-13
236.245.26.0,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
17.29.88.168,US,CA,Cupertino,95014,37.3042,-122.0946,NET-17-0-0-0-1,APPLE-WWNET,2012-04-02,1990-04-16
246.166.156.167,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
172.38.213.226,US,,,,37.751,-97.822,NET-172-32-0-0-1,TMO9,2012-09-18,2012-09-18
205.71.17.148,US,VA,Virginia Beach,23459,36.9205,-76.0192,NET-205-56-0-0-1,NETBLK-NIC-BLK1,2011-06-21,1998-05-18
178.130.225.128,RU,,,,55.7386,37.6068,NET-178-0-0-0-1,178-RIPE,2009-05-18,2009-01-30
215.162.127.201,US,,,,37.751,-97.822,NET-215-0-0-0-1,DNIC-NET-215,2011-06-21,1998-06-05
183.100.1.148,KR,41,Pyeongtaek-si,,36.9947,127.0889,NET-183-0-0-0-1,APNIC-183,2010-07-30,2009-04-30
16.217.114.165,US,CA,Palo Alto,94304,37.3762,-122.1826,NET-16-0-0-0-1,HPE-15,2017-06-07,1989-05-18
56.197.196.226,US,NC,Raleigh,27668,35.7977,-78.6253,NET-56-0-0-0-1,USPS1,2006-03-03,1992-11-02
137.56.167.69,NL,NB,Tilburg,5015,51.5769,5.1063,NET-137-55-0-0-1,RIPE-ERX-137-55-0-0,2004-02-18,2004-02-18
200.18.230.70,BR,,,,-22.8305,-43.2192,NET-200-0-0-0-1,LACNIC-200,2010-07-21,2002-07-27
83.129.93.35,DE,,,,51.2993,9.491,NET-83-0-0-0-1,83-RIPE,2004-03-16,2003-11-17
68.218.175.24,US,,,,37.751,-97.822,NET-68-218-128-0-1,BLS-68-218-128-0-17-1203260535,2012-03-26,2012-03-26
236.203.244.51,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
195.148.241.22,FI,18,Helsinki,00300,60.1756,24.9342,NET-195-0-0-0-1,RIPE-CBLK3,2009-03-25,1996-03-25
92.166.20.155,FR,,,,48.8582,2.3387,NET-92-0-0-0-1,92-RIPE,2009-05-18,2007-03-27
214.185.30.65,US,,,,37.751,-97.822,NET-214-0-0-0-1,DNIC-NET-214,2011-06-21,1998-03-27
224.2.107.29,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
34.229.83.175,US,VA,Ashburn,20149,39.0481,-77.4729,NET-34-192-0-0-1,AT-88-Z,2016-09-12,2016-09-12
75.41.133.191,US,,,,37.751,-97.822,NET-75-0-0-0-1,SBCIS-SBIS-6BLK,2012-03-02,2006-02-28
80.30.240.196,ES,MD,Madrid,28043,40.4165,-3.7026,NET-80-0-0-0-1,80-RIPE,2009-03-25,NA
243.253.206.199,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
81.232.128.152,SE,,,,59.3247,18.056,NET-81-0-0-0-1,81-RIPE,2009-03-25,NA
157.9.150.170,JP,41,,,33.2493,130.2988,NET-157-1-0-0-1,APNIC-ERX-157-1-0-0,2009-10-08,2004-04-07
240.167.89.5,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
208.51.157.142,US,,,,37.751,-97.822,NET-208-50-192-0-1,LVLT-ORG-208-50-192,2012-03-02,1999-07-29
85.174.66.168,RU,VGG,Uryupinsk,403113,50.8047,42.0138,NET-85-0-0-0-1,85-RIPE,2009-05-18,2004-04-01
221.71.105.94,JP,37,Kan'onjicho,768-0066,34.1167,133.65,NET-221-0-0-0-1,APNIC7,2010-07-30,NA
164.32.103.93,DE,,,,51.2993,9.491,NET-164-1-0-0-1,RIPE-ERX-164-1-0-0,2009-08-25,2003-07-23
248.247.13.43,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
26.38.186.157,US,,,,37.751,-97.822,NET-26-0-0-0-1,DISANET26,2009-06-19,1995-05-01
243.52.175.0,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
23.57.183.205,US,MA,Cambridge,02142,42.3626,-71.0843,NET-23-32-0-0-1,AKAMAI,2012-03-02,2011-05-16
114.165.85.208,JP,12,Kashiwa,277-0005,35.8544,139.9689,NET-114-0-0-0-1,APNIC-114,2010-07-30,2007-10-29
150.189.12.29,VE,A,Caracas,,10.5,-66.9168,NET-150-0-0-0-0,APNIC-ERX-150,2010-07-30,1993-05-01
183.164.44.6,CN,34,Hefei,,31.8639,117.2808,NET-183-0-0-0-1,APNIC-183,2010-07-30,2009-04-30
166.140.41.131,US,,,,37.751,-97.822,NET-166-128-0-0-1,NETBLK-CDPD-B,2005-01-07,1993-07-09
192.193.154.28,US,NY,New York,10013,40.7214,-74.0052,NET-192-193-0-0-1,CITICORP-C,2003-08-14,1992-07-06
180.136.21.175,CN,45,Nanning,,22.8167,108.3167,NET-180-0-0-0-1,APNIC-180,2010-07-30,2009-04-30
119.103.231.24,CN,42,Wuhan,,30.5801,114.2734,NET-119-0-0-0-1,APNIC-119,2010-07-30,2007-01-17
74.234.77.231,US,,,,37.751,-97.822,NET-74-234-64-0-1,BLS-74-234-64-0-1003020948,2010-03-03,2010-03-03
120.163.163.56,ID,JK,Jakarta,,-6.1744,106.8294,NET-120-0-0-0-1,APNIC-120,2010-07-30,2007-01-17
137.224.116.33,NL,GE,Wageningen,6707,51.9718,5.665,NET-137-221-0-0-1,RIPE-ERX-137-221-0-0,2004-02-18,2004-02-18
18.50.40.13,US,MA,Cambridge,02139,42.3646,-71.1028,NET-18-0-0-0-1,MIT,2017-04-18,1994-01-01
121.146.173.115,KR,11,Seoul,,37.5111,126.9743,NET-121-0-0-0-1,APNIC-121,2010-07-30,2006-01-06
245.214.243.183,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
157.38.134.48,IN,,,,20.0,77.0,NET-157-32-0-0-1,APNIC,2016-06-27,2016-06-27
184.57.140.63,US,OH,Cincinnati,45231,39.2601,-84.4891,NET-184-54-0-0-1,RRMA,2009-12-08,2009-12-08
151.120.55.13,CH,FR,,,46.7957,7.1547,NET-151-0-0-0-0,RIPE-ERX-151,2009-05-18,1993-05-01
154.103.152.233,SD,,,,15.0,30.0,NET-154-0-0-0-0,NET154,2010-11-09,1993-05-01
145.47.247.247,NL,UT,Utrecht,3512,52.0938,5.1191,NET-145-0-0-0-0,NET145,2013-01-14,1993-05-01
246.254.27.187,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
137.245.66.25,US,AL,Montgomery,36114,32.404,-86.2539,NET-137-245-0-0-1,WPAFB-HQ-AFMC-NET,2010-04-29,1990-01-16
64.194.188.168,US,,,,37.751,-97.822,NET-64-192-0-0-1,LVLT-ORG-64-192,2012-02-24,2004-07-13
59.143.26.196,JP,,,,35.69,139.69,NET-59-0-0-0-1,APNIC-59,2010-07-30,2004-05-04
3.196.245.121,US,CT,Fairfield,06828,41.1412,-73.2637,NET-3-0-0-0-1,GE-INTERNET,2008-03-28,1988-02-23
38.241.221.23,US,IL,Wilmette,60091,42.0772,-87.7286,NET-38-0-0-0-1,COGENT-A,2011-05-20,1991-04-16
97.206.217.230,US,,,,37.751,-97.822,NET-97-128-0-0-1,WIRELESSDATANETWORK,2012-03-02,2008-04-14
197.79.46.127,ZA,NL,Durban,4001,-29.8561,31.0352,NET-197-0-0-0-1,NET197,2010-11-09,2008-10-27
202.55.221.195,JP,40,Fukuoka,812-0045,33.6064,130.4181,NET-202-0-0-0-1,APNIC-CIDR-BLK,2010-08-02,1994-04-05
75.56.172.242,US,,,,37.751,-97.822,NET-75-56-172-192-1,SBC-75-56-172-192-26-1604151844,2016-04-15,2016-04-15
180.108.94.92,CN,32,Nanjing,,32.0617,118.7778,NET-180-0-0-0-1,APNIC-180,2010-07-30,2009-04-30
173.36.248.69,US,CA,San Jose,95141,37.3388,-121.8914,NET-173-36-0-0-1,CISCO-GEN-8,2015-08-13,2008-08-15
169.219.209.72,KR,,,,37.5112,126.9741,NET-169-208-0-0-1,APNIC-ERX-169-208-0-0,2009-10-08,2003-09-03
51.141.152.209,GB,ENG,Durham,DH1,54.7667,-1.5667,NET-51-0-0-0-1,RIPE-ERX-51,2013-01-14,1991-09-16
129.193.127.219,US,CA,Redondo Beach,90278,33.8743,-118.3721,NET-129-193-0-0-1,TRW-TIE-NET,2004-09-07,1988-02-05
190.248.154.27,CO,DC,Bogotá,,4.6492,-74.0628,NET-190-0-0-0-1,NET190,2010-07-21,2005-06-17
30.148.140.0,US,,,,37.751,-97.822,NET-30-0-0-0-1,DNIC-NET-030,2009-06-19,1991-07-01
236.3.207.184,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
218.62.28.124,CN,22,Changchun,,43.88,125.3228,NET-218-0-0-0-1,APNIC4,2010-07-30,2000-12-07
167.145.17.84,US,NY,New York,10271,40.7087,-74.0104,NET-167-145-0-0-1,JMC,2014-11-06,1993-07-20
180.153.46.66,CN,31,Shanghai,,31.0456,121.3997,NET-180-0-0-0-1,APNIC-180,2010-07-30,2009-04-30
79.198.173.128,DE,,,,51.2993,9.491,NET-79-0-0-0-1,79-RIPE,2009-05-18,2006-08-29
26.241.34.54,US,,,,37.751,-97.822,NET-26-0-0-0-1,DISANET26,2009-06-19,1995-05-01
102.146.182.175,,,,,0.0,0.0,NET-102-0-0-0-1,AFRINIC-102,2011-02-10,2011-02-10
213.8.191.44,IL,,,,31.5,34.75,NET-213-0-0-0-1,RIPE-213,2009-03-25,NA
84.53.20.165,NO,,,,59.95,10.75,NET-84-0-0-0-1,84-RIPE,2004-03-16,2003-11-17
61.223.144.102,TW,,,,23.5,121.0,NET-61-0-0-0-1,APNIC3,2010-07-30,1997-04-25
79.176.48.175,IL,,,,31.5,34.75,NET-79-0-0-0-1,79-RIPE,2009-05-18,2006-08-29
240.18.113.64,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
30.41.121.26,US,,,,37.751,-97.822,NET-30-0-0-0-1,DNIC-NET-030,2009-06-19,1991-07-01
3.226.97.170,US,CT,Fairfield,06828,41.1412,-73.2637,NET-3-0-0-0-1,GE-INTERNET,2008-03-28,1988-02-23
234.99.201.224,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
36.186.97.178,CN,,,,34.7725,113.7266,NET-36-0-0-0-1,APNIC-36,2011-04-12,2010-10-26
120.104.112.6,TW,,Taipei,,25.0418,121.4966,NET-120-0-0-0-1,APNIC-120,2010-07-30,2007-01-17
82.36.74.195,GB,ENG,Highbury,N5,51.55,-0.1,NET-82-0-0-0-1,82-RIPE,2004-03-16,2002-11-23
22.7.144.208,US,,,,37.751,-97.822,NET-22-0-0-0-1,DNIC-SNET-022,2009-04-15,1989-06-26
50.200.219.98,US,IL,Homer Glen,60491,41.6,-87.9381,NET-50-128-0-0-1,CCCH3-4,2016-08-31,2010-10-21
22.153.28.142,US,,,,37.751,-97.822,NET-22-0-0-0-1,DNIC-SNET-022,2009-04-15,1989-06-26
214.88.54.69,US,,,,37.751,-97.822,NET-214-0-0-0-1,DNIC-NET-214,2011-06-21,1998-03-27
99.115.122.214,US,,,,37.751,-97.822,NET-99-0-0-0-1,SBCIS-SBIS,2012-03-02,2008-02-25
